CAMINHAO,CICLOMOTOR,AUTOMOVEL,vl_industria,vl_industria_milhoes,log_caminhao,log_ciclomotor,log_automovel,log_industria
564,5,3039,73605.696,0.073605696,6.336825731146441,1.791759469228055,8.019612794400267,-2.6090328649375114
462,9,5761,228721.833,0.228721833,6.137727054086234,2.302585092994046,8.659039915644474,-1.4752487168344017
2788,31,88209,5178931.114,5.178931114,7.933438387627489,3.4657359027997265,11.387475614252812,1.6445986863299313
273,7,4200,48278.72,0.048278720000000004,5.6131281063880705,2.0794415416798357,8.343077871169383,-3.030764395117512
178,4,2229,27681.229,0.027681228999999998,5.187385805840755,1.6094379124341003,7.709756864454165,-3.5870007489293148
80,4,1528,10675.133,0.010675133,4.394449154672439,1.6094379124341003,7.332369205929062,-4.5398382609286685
667,77,12241,407365.102,0.40736510200000003,6.504288173536645,4.356708826689592,9.412627941411015,-0.8980454391432157
196,15,4449,62072.376,0.062072376,5.2832037287379885,2.772588722239781,8.400659375160286,-2.779454219927201
247,12,2136,28914.675,0.028914675,5.5134287461649825,2.5649493574615367,7.667158255319148,-3.543406027276036
1024,153,24775,407690.466,0.40769046600000003,6.932447891572509,5.0369526024136295,10.117630721653038,-0.8972470542721543
2503,20,30678,391626.046,0.39162604599999995,7.825644732219989,3.044522437723423,10.331333660425859,-0.9374478587909097
241,12,2829,46755.084,0.046755084,5.488937726156687,2.5649493574615367,7.948031990637284,-3.0628322804970467
206,2,2970,13880.299,0.013880299,5.332718793265369,1.0986122886681096,7.9966538754626075,-4.277284782348756
352,49,8682,23366.218,0.023366218,5.8664680569332965,3.912023005428146,9.069122370060645,-3.7564639749352735
455,63,10373,163275.34,0.16327534,6.1224928095143865,4.1588830833596715,9.247057954911346,-1.8123173008192255
175,5,4101,24559.35,0.024559349999999997,5.170483995038151,1.791759469228055,8.319229938632326,-3.7066626418514663
273,19,6458,800549.085,0.800549085,5.6131281063880705,2.995732273553991,8.773229786032473,-0.22245743049893882
199,16,3393,847859.843,0.847859843,5.298317366548036,2.833213344056216,8.129764445794171,-0.16503993633152475
303,96,10584,39867.795,0.039867795,5.717027701406222,4.574710978503383,9.267193183568965,-3.2221864238586435
425,22,9565,9689118.052,9.689118052,6.054439346269371,3.1354942159291497,9.165970424240243,2.27100340545497
3811,2107,121176,6772161.333,6.772161333,8.245909264774093,7.653494909661253,11.705007565632043,1.912820287525211
130,3,1950,3921.954,0.003921954,4.875197323201151,1.3862943611198906,7.576097340623111,-5.541165279986607
81,3,1783,5859.752,0.005859752,4.406719247264253,1.3862943611198906,7.486613313139955,-5.13964799710788
59,4,1447,7679.618,0.007679618,4.0943445622221,1.6094379124341003,7.277938572945661,-4.869185472642943
224,20,4474,123713.003,0.123713003,5.41610040220442,3.044522437723423,8.406261630708956,-2.0897908878890443
310,15,7594,308392.806,0.30839280599999996,5.739792912179234,2.772588722239781,8.935245415029874,-1.176380964413287
184,6,2740,486813.768,0.486813768,5.220355825078325,1.9459101490553132,7.916078096302786,-0.7198736356064276
73,0,1293,24359.218,0.024359218000000002,4.304065093204169,0.0,7.165493475060845,-3.7148449384619546
37,1,711,2987.449,0.002987449,3.6375861597263857,0.6931471805599453,6.568077911411976,-5.813335432999929
282,219,4876,40963.4,0.040963400000000004,5.645446897643238,5.393627546352361,8.492285555710053,-3.1950762938833424
582,52,9443,714975.253,0.714975253,6.368187186350492,3.970291913552122,9.153134898205403,-0.33550734807592164
144,2,2628,9689.122,0.009689122,4.976733742420574,1.0986122886681096,7.874358824729881,-4.636751466059823
113,7,2234,2638.134,0.002638134,4.736198448394496,2.0794415416798357,7.711996507047669,-5.9376834299194705
384,4,5062,34937.953,0.034937953,5.953243334287785,1.6094379124341003,8.529714471969909,-3.354181562140144
620,3,9007,68359.7,0.0683597,6.431331081933479,1.3862943611198906,9.105868350379472,-2.6829718092756814
635,9,7097,238575.004,0.23857500399999998,6.455198563340122,2.302585092994046,8.867568333206442,-1.4330715359126036
85,0,1005,79572.071,0.079572071,4.454347296253507,0.0,6.913737350659685,-2.53109211453414
1598,104,30182,159891.15,0.15989114999999998,7.377133712833954,4.653960350157523,10.31503413096016,-1.833262007765868
54,0,581,6907.746,0.006907746,4.007333185232471,0.0,6.366470447731438,-4.975111888337221
2439,18,50776,767377.049,0.767377049,7.799753318287247,2.9444389791664403,10.83519877513616,-0.2647770090963245
3092,250,57619,1394942.5,1.3949425,8.03689677268507,5.5254529391317835,10.961625008638519,0.3328531957858247
2238,17,35353,38582.705,0.038582705,7.713784616598755,2.8903717578961645,10.473166819095828,-3.2549511599136993
2238,17,35353,477193.322,0.477193322,7.713784616598755,2.8903717578961645,10.473166819095828,-0.739833582988734
2188,27,69234,1967818.035,1.9678180349999999,7.691200097522863,3.332204510175204,11.145261794088814,0.6769253324649536
1867,690,31044,1922953.26,1.92295326,7.532623618788788,6.53813982376767,10.343193043798992,0.6538621605390218
55,0,730,2864.271,0.0028642710000000003,4.02535169073515,0.0,6.594413459749778,-5.855441411455175
1369,177,19344,315905.16,0.31590515999999996,7.222566018822171,5.181783550292085,9.870189267134613,-1.1523132370244997
305,1,4714,27895.02,0.02789502,5.723585101952381,0.6931471805599453,8.458504195067558,-3.579307100710534
305,1,4714,12969.588,0.012969587999999999,5.723585101952381,0.6931471805599453,8.458504195067558,-4.345148046771276
419,45,4368,300836.91,0.30083690999999996,6.040254711277414,3.828641396489095,8.382289428951436,-1.201186988317211
39,2,1119,4324.714,0.004324714,3.6888794541139363,1.0986122886681096,7.02108396428914,-5.443409267952422
3490,276,95113,2351745.61,2.35174561,8.157943507105037,5.6240175061873385,11.46283145115816,0.8551578651731672
1032,150,15415,118452.578,0.11845257799999999,6.940222469119639,5.017279836814924,9.643161210094203,-2.133242584156608
429,3,2698,13139.103,0.013139103,6.063785208687608,1.3862943611198906,7.900636613018005,-4.332162533096006
2514,67,55060,2385197.969,2.385197969,7.83002808253384,4.219507705176107,10.916196940536757,0.869282126765529
300,9,6357,58661.719,0.058661718999999994,5.707110264748875,2.302585092994046,8.757469141470748,-2.835967911395783
357,58,5604,257539.88,0.25753988,5.8805329864007,4.07753744390572,8.63141433550626,-1.3565806970836451
91,3,2113,9458.206,0.009458206,4.5217885770490405,1.3862943611198906,7.656337166430183,-4.660872554494367
191,8,2643,17152.859,0.017152859,5.2574953720277815,2.1972245773362196,7.880048200971577,-4.065590413724654
3592,231,76883,2778956.096,2.778956096,8.186742787113518,5.44673737166631,11.250053071427022,1.0220753521469041
1780,40,25473,2380931.761,2.380931761,7.484930283289661,3.713572066704308,10.145413603149704,0.8674919072872217
710,395,15827,500864.603,0.500864603,6.566672429803241,5.981414211254481,9.669535802505315,-0.6914194679153423
212,21,2042,76421.565,0.076421565,5.3612921657094255,3.091042453358316,7.622174594817622,-2.571490358240857
212,21,2042,8042.021,0.008042021,5.3612921657094255,3.091042453358316,7.622174594817622,-4.823074859219741
2258,787,31724,697109.406,0.6971094059999999,7.7226775164680035,6.669498089857879,10.364860292582588,-0.3608129135382093
2834,212,97867,5105906.944,5.105906944,7.949797216161852,5.3612921657094255,11.491374910939784,1.6303980938196887
265,2,2584,290062.665,0.290062665,5.583496308781699,1.0986122886681096,7.85748078694253,-1.2376582931379825
433,6,4658,30011.007,0.030011007000000003,6.073044534100405,1.9459101490553132,8.446556111816797,-3.5061910646113277
1146,73,25039,3759802.801,3.759802801,7.044905117129371,4.304065093204169,10.128229825214035,1.324366509483882
1291,185,22517,355472.671,0.35547267099999996,7.163946684342547,5.225746673713202,10.022070268363075,-1.0343069075180535
126,2,1871,112580.984,0.112580984,4.844187086458591,1.0986122886681096,7.534762657037537,-2.1840824585332195
1222,19,39106,1244034.616,1.244034616,7.109062135687172,2.995732273553991,10.574056758082826,0.21835982029640102
1184,290,15428,227269.233,0.22726923300000001,7.077498053569231,5.673323267171493,9.644004134443026,-1.4816199158424088
1184,290,15428,7981.445,0.007981445,7.077498053569231,5.673323267171493,9.644004134443026,-4.830635806218771
698,6,13449,565116.712,0.565116712,6.54965074223381,1.9459101490553132,9.506734385029985,-0.5707229992568181
2644,667,60563,878277.38,0.87827738,7.8804263442924,6.504288173536645,11.011455936128263,-0.1297928126887888
78,2,1226,9837.269,0.009837269000000001,4.3694478524670215,1.0986122886681096,7.112327444710911,-4.621577147089916
479,5,5867,13741.125,0.013741125,6.173786103901937,1.791759469228055,8.677269139262872,-4.287362117810474
38,0,1333,2976.951,0.002976951,3.6635616461296463,0.0,7.195937226475569,-5.816855656606967
973,104,14733,272609.518,0.272609518,6.881411303642535,4.653960350157523,9.59791302724276,-1.2997148447019484
52,1,1284,1690.562,0.0016905619999999998,3.970291913552122,0.6931471805599453,7.158513997329321,-6.3826942609490835
124,2,1088,86777.174,0.086777174,4.8283137373023015,1.0986122886681096,6.9930151229329605,-2.4444116642493547
8023,157,220544,11700443.691,11.700443691,8.990192329641772,5.062595033026967,12.303857034679867,2.4596267633923703
579,96,7586,177594.526,0.177594526,6.363028103540465,4.574710978503383,8.934191535338075,-1.7282522709711492
483,8,4711,21741.048,0.021741048,6.182084906716632,2.1972245773362196,8.457867725331422,-3.828553192379192
737,4,10974,78290.446,0.078290446,6.6039438246004725,1.6094379124341003,9.303375237943373,-2.5473297013101157
178,2,1937,3547.553,0.0035475529999999997,5.187385805840755,1.0986122886681096,7.569411792450712,-5.641497208943018
877,16,11535,509863.048,0.509863048,6.777646593635117,2.833213344056216,9.353227859524731,-0.6736131226586304
81,6,1544,4258.765,0.004258765,4.406719247264253,1.9459101490553132,7.3427791893318455,-5.458776066835042
92,10,2173,22491.291,0.022491291,4.532599493153256,2.3978952727983707,7.684324067681155,-3.7946271113680674
2595,1019,38927,983962.352,0.9839623519999999,7.86172707782398,6.927557906278317,10.569469065023304,-0.016167642824424018
1685,216,29097,1872223.387,1.872223387,7.430114138561801,5.37989735354046,10.278424722275334,0.6271267015984563
5021,318,137079,4846073.774,4.846073774000001,8.52158353971753,5.765191102784844,11.828319975988546,1.5781688459680958
205,4,3312,76442.616,0.07644261599999999,5.327876168789581,1.6094379124341003,8.105609402299896,-2.5712149372757183
1408,142,32704,3089440.83,3.08944083,7.25063551189868,4.962844630259907,10.395283250395313,1.1279901133691583
988,91,29780,1316995.55,1.3169955500000001,6.8966943316227125,4.5217885770490405,10.301625885257831,0.2753530438640157
24,2,712,1979.826,0.001979826,3.2188758248682006,1.0986122886681096,6.569481420414296,-6.224746316925139
1103,13,19933,5764020.101,5.764020101,7.00669522683704,2.639057329615259,9.900182095527402,1.7516351654663789
404,22,7565,142852.412,0.142852412,6.003887067106539,3.1354942159291497,8.931419805192975,-1.9459432656036602
57,0,885,2953.541,0.002953541,4.060443010546419,0.0,6.786716950605081,-5.824750489478225
299,12,4589,872248.358,0.872248358,5.703782474656201,2.5649493574615367,8.431635303054591,-0.1366810814048443
82,2,1408,4672.184,0.004672184,4.418840607796598,1.0986122886681096,7.25063551189868,-5.366128650670079
53,2,1294,15263.583,0.015263583,3.9889840465642745,1.0986122886681096,7.166265974133638,-4.182285483831772
60,1,968,6703.815,0.006703814999999999,4.110873864173311,0.6931471805599453,6.876264611890766,-5.005078511648511
444,62,6819,82702.954,0.082702954,6.09807428216624,4.143134726391533,8.827614750837508,-2.49249995812246
164,11,3367,8253.751,0.008253751,5.10594547390058,2.4849066497880004,8.122074375362217,-4.7970875152984505
55,0,1269,6711.848,0.006711848,4.02535169073515,0.0,7.146772179452637,-5.003880956080808
128,2,1404,5487.237,0.005487237,4.859812404361672,1.0986122886681096,7.247792581767846,-5.205330428836449
662,21,21192,990050.729,0.990050729,6.4967749901858625,3.091042453358316,9.961426217456575,-0.009999095752156423
2036,14,35021,439959.434,0.439959434,7.619233416226805,2.70805020110221,10.463731714431846,-0.8210727517746379
292,4,4229,38516.836,0.038516836000000006,5.680172609017068,1.6094379124341003,8.349957272040324,-3.256659834574311
50,0,1068,5128.944,0.005128944000000001,3.9318256327243257,0.0,6.974478911025045,-5.272855488942273
334,40,5071,67438.835,0.067438835,5.814130531825066,3.713572066704308,8.531490496117062,-2.696534240052217
200,4,1263,12995.587,0.012995587,5.303304908059076,1.6094379124341003,7.142036574706803,-4.343145440689172
59,2,1137,3686.543,0.003686543,4.0943445622221,1.0986122886681096,7.037027614686276,-5.603066116422478
3581,799,102168,1380456.954,1.380456954,8.183676582620658,6.684611727667927,11.534383583928683,0.3224145704459262
70,2,740,2086.23,0.00208623,4.2626798770413155,1.0986122886681096,6.608000625296087,-6.17239666961297
522,6,9182,87075.361,0.087075361,6.259581464064923,1.9459101490553132,9.125109227613523,-2.4409813168873886
1717,302,39112,2091848.538,2.091848538,7.4489161025442,5.713732805509369,10.574210171532373,0.7380481430080146
4222,72,166109,7756771.51,7.75677151,8.348301054933943,4.290459441148391,12.020405498485122,2.0485662050996507
135,0,2174,121950.078,0.12195007799999999,4.912654885736052,0.0,7.684783943522785,-2.1041435147140164
179,4,1627,168841.189,0.168841189,5.19295685089021,1.6094379124341003,7.395107546562485,-1.778796715922533
22,2,640,3123.952,0.003123952,3.1354942159291497,1.0986122886681096,6.46302945692067,-5.768656412039513
278,125,7193,442258.151,0.442258151,5.631211781821365,4.836281906951478,8.881002624255569,-0.8158615153602494
257,24,4634,36451.043,0.036451042999999995,5.552959584921617,3.2188758248682006,8.441391477999955,-3.311785206396392
54,0,1193,5056.605,0.005056605,4.007333185232471,0.0,7.085064293952548,-5.287059969486118
775,5,5185,27338.093,0.027338093,6.654152520183219,1.791759469228055,8.55371796609861,-3.599474201399243
529,58,9616,95679.717,0.095679717,6.272877006546167,4.07753744390572,9.171287644712482,-2.3467489465601092
337,4,5213,155338.587,0.155338587,5.823045895483019,1.6094379124341003,8.559102594493448,-1.862148112208136
1392,156,25484,695647.435,0.695647435,7.239214973779806,5.056245805348308,10.145845322774143,-0.36291230590007145
86,0,1676,44074.562,0.044074562,4.465908118654584,0.0,7.424761761823209,-3.1218724883539344
1329,191,27009,752040.895,0.752040895,7.1929342212158,5.2574953720277815,10.203962446786662,-0.2849645748619893
6816,265,175472,4765447.415,4.765447415,8.827174771362785,5.583496308781699,12.075240463898679,1.5613914288157245
114,2,1373,30102.07,0.030102069999999998,4.74493212836325,1.0986122886681096,7.2254814727822945,-3.503161338827788
84,0,807,6710.647,0.006710647,4.442651256490317,0.0,6.694562058521095,-5.004059909398087
578,46,15671,139857.338,0.139857338,6.361302477572996,3.8501476017100584,9.659630959624376,-1.9671323902065856
257,4,3426,22128.038,0.022128038,5.552959584921617,1.6094379124341003,8.139440521874608,-3.8109097867799364
1663,168,19815,623780.456,0.623780456,7.416979621381154,5.1298987149230735,9.894244971169195,-0.47195680585391125
668,64,9826,167344.103,0.167344103,6.505784060128229,4.174387269895637,9.192888978362427,-1.7877030894718005
593,122,7876,53560.146,0.053560146,6.386879319362645,4.812184355372417,8.971702399703325,-2.9269500322480186
107,3,1569,4061.499,0.004061499,4.68213122712422,1.3862943611198906,7.358830898342354,-5.506203161687749
107,3,1569,31226.655,0.031226655,4.68213122712422,1.3862943611198906,7.358830898342354,-3.466483221973152
1025,34,23261,2105530.839,2.105530839,6.933423025730715,3.5553480614894135,10.054576406898985,0.7445676153898073
174,1,1715,10007.29,0.01000729,5.1647859739235145,0.6931471805599453,7.447751280047908,-4.604441451579522
758,156,9358,293312.423,0.293312423,6.6320017773956295,5.056245805348308,9.144093726157257,-1.22651694794618
435,3,6825,256012.463,0.25601246299999997,6.077642243349034,1.3862943611198906,8.828494129466652,-1.3625291520938323
150,7,1467,14866.367,0.014866367,5.017279836814924,2.0794415416798357,7.291656209174461,-4.2086538657780554
85,5,1446,2087.377,0.002087377,4.454347296253507,1.791759469228055,7.277247726631484,-6.171847025130931
29,1,817,2573.649,0.002573649,3.4011973816621555,0.6931471805599453,6.706862336602747,-5.962430542742932
105,0,1580,301693.831,0.301693831,4.663439094112067,0.0,7.3658128372094716,-1.1983425804905423
111,3,1610,2820.599,0.002820599,4.718498871295094,1.3862943611198906,7.384610383176974,-5.870806005240693
794,9,7263,87914.187,0.087914187,6.678342114654332,2.302585092994046,8.890685920281129,-2.431394087997068
199,12,3753,48014.711,0.048014711,5.298317366548036,2.5649493574615367,8.230577217146454,-3.0362478358627256
223,23,4595,49513.981,0.049513981,5.4116460518550396,3.1780538303479458,8.432941638968646,-3.005500204842971
104,1,1836,7473.15,0.00747315,4.653960350157523,0.6931471805599453,7.515889085215125,-4.896438681975293
191,9,2559,70221.527,0.070221527,5.2574953720277815,2.302585092994046,7.847762537473608,-2.656100362536963
115,0,1676,33543.707,0.033543707,4.7535901911063645,0.0,7.424761761823209,-3.394906003947913
40,0,779,2218.559,0.002218559,3.713572066704308,0.0,6.659293919683638,-6.110897392953074
26,0,452,1547.828,0.001547828,3.295836866004329,0.0,6.115892125483034,-6.470902621099009
219,8,3606,131313.678,0.13131367800000002,5.393627546352361,2.1972245773362196,8.19063168090354,-2.03016632945095
427,87,7635,34425.078,0.034425078000000005,6.059123195581797,4.477336814478207,8.940629184845639,-3.3689699685747785
48,1,870,1933.131,0.001933131,3.8918202981106265,0.6931471805599453,6.769641976852503,-6.248614310747022
118,1,1453,82275.868,0.082275868,4.77912349311153,0.6931471805599453,7.282073658093465,-2.497677434223577
49,1,1227,2796.63,0.00279663,3.912023005428146,0.6931471805599453,7.113142108707088,-5.879340158103325
987,108,28772,1199729.416,1.199729416,6.895682697747868,4.6913478822291435,10.267192726396061,0.18209604470134735
124,2,1439,2314.801,0.002314801,4.8283137373023015,1.0986122886681096,7.272398392570047,-6.068431556261919
1208,136,16132,8159.622,0.008159622,7.097548850614793,4.919980925828125,9.688622142666144,-4.808557434608501
1208,136,16132,173155.441,0.173155441,7.097548850614793,4.919980925828125,9.688622142666144,-1.7535655850062801
1208,136,16132,25356.862,0.025356862,7.097548850614793,4.919980925828125,9.688622142666144,-3.674705895239658
259,16,2793,323151.75,0.32315175,5.560681631015528,2.833213344056216,7.935229539816907,-1.1296332518461507
130,0,1630,8462.643,0.008462643,4.875197323201151,0.0,7.396948602621014,-4.772093742806751
45,0,937,5390.92,0.0053909200000000004,3.828641396489095,0.0,6.843749949006225,-5.223039222170106
1012,136,23869,648285.981,0.648285981,6.920671504248683,4.919980925828125,10.080377719332876,-0.4334233512830278
131,1,1351,22135.5,0.0221355,4.882801922586371,0.6931471805599453,7.20934025660291,-3.8105726243926603
106,5,2166,13730.43,0.01373043,4.672828834461906,1.791759469228055,7.681099001536359,-4.288140741411528
306,2,2296,247543.221,0.24754322099999998,5.726847747587197,1.0986122886681096,7.739359202689098,-1.3961700819164582
1069,414,17401,974741.561,0.974741561,6.975413927455952,6.028278520230698,9.76434042112597,-0.025582908761421618
9668,188,291680,4963982.431,4.963982431,9.176680170483548,5.241747015059643,12.583416018321314,1.602208328053261
74,0,916,13757.006,0.013757005999999999,4.31748811353631,0.0,6.821107472256465,-4.286207057361773
512,200,13129,266870.776,0.26687077600000003,6.240275845170769,5.303304908059076,9.482654967296842,-1.3209907227591666
2277,312,42257,579223.711,0.579223711,7.731053144007127,5.746203190540153,10.651548963973465,-0.5460665012485469
133,4,2579,4093.279,0.004093279,4.897839799950911,1.6094379124341003,7.855544677915663,-5.498408918634981
133,4,2579,4114.275,0.004114275,4.897839799950911,1.6094379124341003,7.855544677915663,-5.493292645065607
231,6,4042,191542.515,0.19154251500000002,5.44673737166631,1.9459101490553132,8.304742269640771,-1.6526454845582437
207,12,4641,5199.552,0.005199552,5.337538079701318,2.5649493574615367,8.442900586834382,-5.259182810952365
189,6,4499,1302.83,0.0013028299999999998,5.247024072160486,1.9459101490553132,8.411832675758411,-6.643216457501561
189,6,4499,96730.214,0.09673021400000001,5.247024072160486,1.9459101490553132,8.411832675758411,-2.335829474446492
104,2,2958,7223.137,0.007223137,4.653960350157523,1.0986122886681096,7.99260665240021,-4.930465932905153
272,3,4258,12975.983,0.012975983,5.60947179518496,1.3862943611198906,8.356789669923213,-4.344655091720912
744,135,8490,109062.39,0.10906239,6.61338421837956,4.912654885736052,9.046762057999363,-2.215835175181888
744,135,8490,19457.895,0.019457895,6.61338421837956,4.912654885736052,9.046762057999363,-3.939502378681512
389,37,5087,23743.699,0.023743699,5.966146739123692,3.6375861597263857,8.534640105019959,-3.740438088964312
917,77,16616,433251.455,0.433251455,6.822197390620491,4.356708826689592,9.718181546701214,-0.8364369920539189
296,4,6859,88997.674,0.088997674,5.6937321388027,1.6094379124341003,8.83346272071993,-2.4191450444229785
207,3,2475,87834.598,0.087834598,5.337538079701318,1.3862943611198906,7.814399633804487,-2.4322998012905135
207,3,2475,28161.003,0.028161003,5.337538079701318,1.3862943611198906,7.814399633804487,-3.5698171304288704
664,5,6666,37731.77,0.03773177,6.499787040655854,1.791759469228055,8.80492526261806,-3.2772528338348623
114,6,1574,6058.881,0.006058881,4.74493212836325,1.9459101490553132,7.362010551259734,-5.1062301494168105
375,9,3826,229653.756,0.229653756,5.929589143389895,2.302585092994046,8.249836485425702,-1.4711825130207634
187,1,2511,78985.66,0.07898566,5.236441962829949,0.6931471805599453,7.828834527588089,-2.5384889619790227
455,6,5371,37303.439,0.037303439,6.1224928095143865,1.9459101490553132,8.588955557643128,-3.2886697581909567
46,1,932,1575.295,0.001575295,3.8501476017100584,0.6931471805599453,6.838405200847344,-6.453312722655991
353,5,4942,386103.137,0.386103137,5.869296913133774,1.791759469228055,8.505727713306959,-0.9516507509068279
372,10,2807,24656.773,0.024656773,5.921578419643816,2.3978952727983707,7.940227765145702,-3.702703649500624
2398,77,50317,26746711.487,26.746711487,7.782807262839695,4.356708826689592,10.826118144956462,3.2864115307194606
38,0,592,1865.428,0.0018654280000000001,3.6635616461296463,0.0,6.385194398997726,-6.2842647615986795
128,16,2830,11172.421,0.011172421,4.859812404361672,2.833213344056216,7.9483852851118995,-4.494306948114762
1208,68,17901,1125486.823,1.1254868230000001,7.097548850614793,4.23410650459726,9.792667717430884,0.11821567361064139
281,1,2430,6354.5,0.0063545,5.641907070938114,0.6931471805599453,7.796057974316123,-5.058592055642149
55,1,1061,3676.919,0.003676919,4.02535169073515,0.6931471805599453,6.967909201801884,-5.605680105733489
330,30,6262,651483.459,0.651483459,5.802118375377063,3.4339872044851463,8.742414582525413,-0.428503271841618
849,41,17522,356878.015,0.356878015,6.745236349484362,3.7376696182833684,9.771269582708419,-1.030361250271297
201,15,1099,18484.151,0.018484151,5.308267697401205,2.772588722239781,7.003065458786462,-3.990841616780045
192,4,2352,8575.559,0.008575559,5.262690188904886,1.6094379124341003,7.763446388727362,-4.758839098550504
1598,163,25337,299214.439,0.299214439,7.377133712833954,5.099866427824199,10.140060524162,-1.2065947753563884
443,78,9461,87880.215,0.087880215,6.095824562432225,4.3694478524670215,9.155039056191093,-2.4317805849507415
266,2,2511,106160.074,0.106160074,5.58724865840025,1.0986122886681096,7.828834527588089,-2.242807191897388
744,81,23078,433602.555,0.433602555,6.61338421837956,4.406719247264253,10.046678392127044,-0.8356269363463862
102,5,2036,5451.068,0.005451068,4.634728988229636,1.791759469228055,7.619233416226805,-5.211943726202532
1773,10,20549,167586.946,0.167586946,7.480992162869525,2.3978952727983707,9.930616219924381,-1.786252981795731
1220,17,12598,48206.132,0.048206132,7.107425474110705,2.8903717578961645,9.44137272471063,-3.032269046100337
2081,163,61895,6276328.458,6.276328458,7.641084249174914,5.099866427824199,11.03321083622929,1.8367851690653818
326,7,5744,139678.398,0.13967839799999998,5.7899601708972535,2.0794415416798357,8.656085190282855,-1.9684126560287805
508,2,6480,31328.263,0.031328263,6.2324480165505225,1.0986122886681096,8.776630098427717,-3.46323461762331
508,2,6480,575304.746,0.575304746,6.2324480165505225,1.0986122886681096,8.776630098427717,-0.5528553855380174
57,0,1148,3845.287,0.0038452869999999998,4.060443010546419,0.0,7.046647277848756,-5.560907036417417
195,13,4314,36176.23,0.036176230000000004,5.278114659230518,2.639057329615259,8.36985260351753,-3.3193530056604534
607,15,11137,104961.994,0.104961994,6.410174881966167,2.772588722239781,9.318117964149614,-2.254156956253398
7979,410,195037,9974330.039,9.974330039000002,8.984693690443855,6.018593214496234,12.180949690355714,2.300014796510299
587,14,13067,126489.912,0.126489912,6.376726947898627,2.70805020110221,9.477921772720961,-2.067592721030099
366,12,8077,37446.002,0.037446002,5.905361848054571,2.5649493574615367,8.996899596123358,-3.2848553303919337
428,4,4267,73598.801,0.073598801,6.061456918928017,1.6094379124341003,8.358900612421644,-2.6091265441408718
335,5,5716,358646.969,0.358646969,5.817111159963204,1.791759469228055,8.651199471263972,-1.0254167475816098
492,6,9784,285286.432,0.285286432,6.20050917404269,1.9459101490553132,9.188605879830176,-1.2542615788511393
1200,224,34450,592377.464,0.592377464,7.0909098220799835,5.41610040220442,10.44729330359671,-0.5236112391757091
313,16,5879,22352.562,0.022352562000000003,5.749392985908253,2.833213344056216,8.679312040892672,-3.8008143336196922
1002,143,11271,240279.826,0.240279826,6.910750787961936,4.969813299576001,9.330077053578517,-1.425951093155591
1002,143,11271,3368.937,0.003368937,6.910750787961936,4.969813299576001,9.330077053578517,-5.69315801464352
215,2,1602,21537.352,0.021537352,5.375278407684165,1.0986122886681096,7.3796321526095525,-3.837966548887045
215,2,1602,44986.379,0.044986379,5.375278407684165,1.0986122886681096,7.3796321526095525,-3.101395523920234
215,2,1602,47649.881,0.047649881,5.375278407684165,1.0986122886681096,7.3796321526095525,-3.0438751462617497
215,2,1602,32544.651,0.032544651,5.375278407684165,1.0986122886681096,7.3796321526095525,-3.425142255628743
78,1,879,13437.68,0.01343768,4.3694478524670215,0.6931471805599453,6.779921907472252,-4.309692577835135
974,85,39286,1004374.56,1.00437456,6.882437470997847,4.454347296253507,10.578648954330596,0.004365019426158859
203,5,2163,30293.966,0.030293966000000002,5.318119993844216,1.791759469228055,7.679713639966372,-3.496806728212389
342,74,8947,841052.627,0.8410526269999999,5.83773044716594,4.31748811353631,9.09918532261002,-0.17310104427261733
69,0,1588,4713.374,0.004713374,4.248495242049359,0.0,7.370860166536716,-5.3573512792133835
1090,81,11978,450923.587,0.450923587,6.994849985833071,4.406719247264253,9.39091039573133,-0.7964573839895795
37,0,1147,3922.52,0.00392252,3.6375861597263857,0.0,7.045776576879511,-5.5410209745810475
66,0,1004,17561.669,0.017561669000000002,4.204692619390966,0.0,6.912742820493176,-4.042036649733623
62,7,1678,5126.137,0.005126136999999999,4.143134726391533,2.0794415416798357,7.425953657077541,-5.273402924905012
211,3,3435,16478.762,0.016478761999999997,5.356586274672012,1.3862943611198906,8.142063283104147,-4.105682878681786
1453,45,21659,861156.651,0.8611566509999999,7.282073658093465,3.828641396489095,9.983222520554982,-0.14947885033706979
1236,151,22451,810504.629,0.810504629,7.1204443723924875,5.0238805208462765,10.01913497606209,-0.21009822653338805
93,10,4272,42569.123,0.042569123,4.543294782270004,2.3978952727983707,8.360071435644025,-3.156626100716749
578,68,7578,186511.432,0.186511432,6.361302477572996,4.23410650459726,8.93313654381203,-1.6792627441897559
13,1,492,2023.387,0.0020233869999999998,2.639057329615259,0.6931471805599453,6.20050917404269,-6.202982439042619
479,41,5791,395874.063,0.395874063,6.173786103901937,3.7376696182833684,8.664232934065552,-0.9266591410348808
2360,279,88855,829936.303,0.829936303,7.766840537085513,5.634789603169249,11.394772360846956,-0.1864063245099108
2360,279,88855,25345.925,0.025345925,7.766840537085513,5.634789603169249,11.394772360846956,-3.675137311373435
148,2,1966,8319.528,0.008319528,5.003946305945459,1.0986122886681096,7.584264818389059,-4.789149756527501
68,0,1419,3404.973,0.003404973,4.23410650459726,0.0,7.258412150595307,-5.682518268927518
290,2,5194,2959.869,0.002959869,5.673323267171493,1.0986122886681096,8.555451903533328,-5.822610268382284
290,2,5194,17709.227,0.017709226999999998,5.673323267171493,1.0986122886681096,8.555451903533328,-4.033669475796673
